0,0,0,0.0110548394807685
0.0101999999999993,0,0,0.00896079280871831
0.0203999999999986,0,0,0.00896232967587016
0.0305999999999997,0,0,0.0107710686187527
0.0406999999999993,0,0,0.00987071041410858
0.0508999999999986,0,0,0.0100495883800788
0.0609999999999999,0,0,0.010139600132981
0.0711999999999993,0,0,0.0109548907571489
0.0812999999999988,0,0,0.010956635161635
0.0914999999999999,0,0,0.0103248211974699
0.101699999999999,0,0,0.00932375186974991
0.111799999999999,0,0,0.00942621985673551
0.122,0,0,0.00842341375217407
0.132199999999999,0,0,0.00853350156498439
0.142399999999999,0,0,0.00752732006133679
0.1525,0,0,0.00933215966448488
0.162699999999999,0,0,0.00832931258964108
0.172799999999999,0,0,0.0101399034163306
0.183,0,0,0.0102263689774095
0.193099999999999,0,0,0.0100492722900177
0.203199999999999,0,0,0.0101359539007743
0.2134,0,0,0.0100490575756864
0.2235,0,0,0.0100487985115388
0.233699999999999,0,0,0.00896734218317325
0.2439,0,0,0.00896859221665046
0.254,0,0,0.00996480917210585
0.264199999999999,0,0,0.00896950565504387
0.2744,0,0,0.00996593958704066
0.2845,0,0,0.00905139358393709
0.294699999999999,0,0,0.00905145239261525
0.3049,0,0,0.00813413470023459
0.315099999999999,0,0,0.00813481968899749
0.3254,0,0,0.00713637999186495
0.335699999999999,0,0,0.00621962121735483
0.345899999999999,0,0,0.00521974035303052
0.356,0,0,0.00422362306119999
0.366199999999999,0,0,0.00322341302215704
0.376399999999999,0,0,0.00322452733458299
0.3866,0,0,0.00222547036447692
0.396799999999999,0,0,0.00122712488893025
0.407,0,0,0.000306759867996611
0.417199999999999,0,0,0.000307607681254793
0.427299999999999,0,0,0.000228221254151825
0.4375,0,0,0.000302757278949729
0.4476,0,0,0.000227067959212297
0.457799999999999,0,0,-0.000692612106043574
0.468,0,0,-0.000693769096036196
0.4781,0,0,-0.000696299239228778
0.488299999999999,0,0,-0.000696299239228778
0.4985,0,0,-0.000621318097407481
0.508599999999999,0,0,-0.000618652165696786
0.518799999999999,0,0,-0.000620402972582682
0.529,0,0,0.00037937418412356
0.539099999999999,0,0,-0.000620243088653575
0.549299999999999,0,0,0.000378672840246649
0.5594,0,0,0.000376070145158508
0.569599999999999,0,0,0.000453934388799914
0.579699999999999,0,0,0.000451278953033672
0.589799999999999,0,0,0.000453341283082661
0.5998,0,0,-0.00243104790647344
0.609999999999999,0,0,-0.0025102397250291
0.620199999999999,0.15,0,-0.00415928490620237
0.6304,0.15,0.000254860338420096,-0.00332750327413035
0.6404,0.15,0.000994351457889426,-0.00333733108992902
0.650499999999999,0.15,0.00218163295158567,-0.0041328521068085
0.660599999999999,0.15,0.00378096276919895,-0.00414556625541451
0.6707,0.15,0.00575774009327277,-0.00328678080642394
0.6808,0.15,0.00807854132290158,-0.00403850916682463
0.690999999999999,0.15,0.0107111495317,-0.0023037002480055
0.7011,0.15,0.013624577762996,-0.00023753397967463
0.7112,0.15,0.0167890865202944,0.00161384008470448
0.721399999999999,0.15,0.0201761958052878,0.00285982281871443
0.731499999999999,0.15,0.023758692049142,0.00757920112606831
0.7416,0.15,0.0275106302755323,0.00984270281832572
0.751799999999999,0.15,0.0314073318260225,0.0145601953327205
0.761999999999999,0.15,0.035425377969939,0.0177279065908317
0.7722,0.15,0.0395425997119642,0.0234551876898468
0.782299999999999,0.15,0.0437380641013163,0.026705975662549
0.792399999999999,0.15,0.0479920573366647,0.0314220109679715
0.8027,0.15,0.0522860649509087,0.0363042306211494
0.812799999999999,0.15,0.0566027493496732,0.0402916388878491
0.822999999999999,0.15,0.0609259249669064,0.0441814434587373
0.8332,0.15,0.0652405312903481,0.048164007192185
0.843399999999999,0.15,0.0695326039989183,0.0530538465672867
0.8536,0.15,0.0737892444432999,0.0571255749565561
